Date,BuyHold_SPY,TSMOM_252d_Enhanced,TSMOM_63d_Enhanced,XAsset_MomRot
2020-04-27,3.2413004116578885,11.457466997982127,6.672506937959613,2.5034321564538358
2020-04-28,3.2263957479343066,11.457466997982127,6.672506937959613,2.509881458582666
2020-04-29,3.310856755202267,11.457466997982127,6.672506937959613,2.509789126396614
2020-04-30,3.2800313026422137,11.457466997982127,6.672506937959613,2.4910178525322957
2020-05-01,3.1931970936757157,11.457466997982127,6.672506937959613,2.5003718410844256
2020-05-04,3.202005380572257,11.457466997982127,6.672506937959613,2.4997512832597644
2020-05-05,3.2315885285884796,11.457466997982127,6.672506937959613,2.4980003231732857
2020-05-06,3.2096835180146903,11.457466997982127,6.672506937959613,2.478071587794279
2020-05-07,3.2484144089990155,11.457466997982127,6.672506937959613,2.501224374156088
2020-05-08,3.302162492646944,11.457466997982127,6.672506937959613,2.48750370518645
2020-05-11,3.30284028323917,11.457466997982127,6.672506937959613,2.4770953548809533
2020-05-12,3.2370093579250887,11.457466997982127,6.672506937959613,2.48796401745716
2020-05-13,3.1797590446754107,11.457466997982127,6.672506937959613,2.499807405459614
2020-05-14,3.2178132666184074,11.457466997982127,6.672506937959613,2.512855574026493
2020-05-15,3.232606149102565,11.457466997982127,6.672506937959613,2.5144360937670394
2020-05-18,3.3310697193224352,11.457466997982127,6.672506937959613,2.490566977726255
2020-05-19,3.2968560615018516,11.457466997982127,6.672506937959613,2.501260760447403
2020-05-20,3.3528618271059036,11.457466997982127,6.672506937959613,2.5050303427460743
2020-05-21,3.3297141381379842,11.457466997982127,6.672506937959613,2.4971981873656577
2020-05-22,3.3360393113480593,11.457466997982127,6.672506937959613,2.5067113079233647
2020-05-26,3.377140413228529,11.457466997982127,6.672506937959613,2.4854759266340154
2020-05-27,3.4273888842268025,11.457466997982127,6.672506937959613,2.4860154573671585
2020-05-28,3.421065206417923,11.457466997982127,6.672506937959613,2.485130239812893
2020-05-29,3.4363085785124685,11.445551988969159,6.6655679714045375,2.497870847147444
2020-06-01,3.4501974909734594,11.377540380979788,6.625959921366009,2.496010932895986
2020-06-02,3.478765635427689,11.311844520307062,6.587700497515066,2.487263363693685
2020-06-03,3.5250625087647243,11.032720424147369,6.425146464542048,2.458970082221756
2020-06-04,3.515802236856599,10.911242236504455,6.354400980396132,2.4531175544319965
2020-06-05,3.6059102528921105,10.794930708581047,6.286664413738746,2.4291586680670516
2020-06-08,3.6494974592614393,10.882603342090468,6.337722492759513,2.440662133521341
2020-06-09,3.622284148291063,10.979615646858743,6.394219733968916,2.458917142359133
2020-06-10,3.602072305721791,11.1574784022562,6.497802006525595,2.486522713161347
2020-06-11,3.394416409399153,11.218739319363667,6.533478643822246,2.498112683855396
2020-06-12,3.435066647818937,11.211101692709095,6.5290307046005,2.4901221420849438
2020-06-15,3.467136274174317,11.169724917162906,6.504934032801143,2.488527926049209
2020-06-16,3.5338704218109673,11.153015625249344,6.49520301055676,2.474511453434526
2020-06-17,3.5191904421171305,11.20247532544398,6.524006950621021,2.480463182788459
2020-06-18,3.520545649451283,11.318863234414325,6.59178799945459,2.4891122308808478
2020-06-19,3.5004257740555835,11.381402714540437,6.628209235938305,2.4989568701120914
2020-06-22,3.5228825876708094,11.357554353873036,6.6143206205890115,2.50362057742527
2020-06-23,3.539100587495047,11.337150630514277,6.602438065247983,2.5046628655063903
2020-06-24,3.4488224695734564,11.380828464623137,6.6278748089172215,2.512398888194728
2020-06-25,3.4857955164515237,11.440653342886764,6.662715137529727,2.514485890186234
2020-06-26,3.4030033769186407,11.507535696612623,6.7016655416060775,2.5300950305322294
2020-06-29,3.453019313030889,11.556178441824674,6.7299937100368465,2.5286408578522885
2020-06-30,3.4972502896152275,11.540790075353186,6.719389227643391,2.5266294625483567
2020-07-01,3.5217468304622153,11.491379312134335,6.703534438753765,2.519319415620933
2020-07-02,3.5411414362777056,11.552401432935918,6.732235081028506,2.523404890915036
2020-07-06,3.595807322409867,11.587804179564348,6.780144379699879,2.523783954081526
2020-07-07,3.5587206250408805,11.740909898388445,6.775425235363571,2.546291903426286
2020-07-08,3.585941039166939,11.752848468096097,6.809102262307637,2.5469155442045133
2020-07-09,3.5655254481846703,11.872639483168726,6.771224056707877,2.563015759224434
2020-07-10,3.6019321118596372,11.818691313476636,6.774122205969083,2.5535426272735644
2020-07-13,3.570741781407685,11.840205281269897,6.764290466223167,2.5591215767537903
2020-07-14,3.6170158498764766,11.91987867493275,6.800182260700077,2.5652168524875516
2020-07-15,3.6502462814104892,11.921193957492939,6.832333370552543,2.560951387126079
2020-07-16,3.6382236296424884,11.888804594960757,6.781669492496204,2.5567930051926853
2020-07-17,3.648772937381829,11.937027168268958,6.823224559211582,2.5629908941271915
2020-07-20,3.6782596320208896,12.023654678100614,6.8561458254655046,2.5714543845299884
2020-07-21,3.686085440331458,12.13879521706488,6.91774413012817,2.5863796292325247
2020-07-22,3.7070670406665283,12.287894253292428,6.9822564928203565,2.606828963181248
2020-07-23,3.6628353163815914,12.402118382763923,6.96645735091912,2.6308136818028793
2020-07-24,3.6392449886595655,12.431160491960433,6.983171054355995,2.6398901641077277
2020-07-27,3.665785369091604,12.54110634149006,7.070578933404457,2.656565149811674
2020-07-28,3.6425333758902423,12.672875914957979,7.096464792719834,2.6768187927149656
2020-07-29,3.6873329787794757,12.786544689924263,7.172075138982724,2.6851378085883275
2020-07-30,3.674177186754974,12.791539058176761,7.128120491743277,2.6858191920033163
2020-07-31,3.703210400981255,12.88080763705997,7.18028508242695,2.6962137721490147
2020-08-03,3.7289559756774575,12.810526210702248,7.2396977692429925,2.6908472737125915
2020-08-04,3.743359680000277,13.229392442231692,7.504618556714166,2.7330059877224753
2020-08-05,3.766609430099844,13.210822584099452,7.5115282390629075,2.7295687916358893
2020-08-06,3.7917871261917493,13.46377079003472,7.661154340965392,2.7542307339748886
2020-08-07,3.7945098779199236,13.125859956441404,7.446923276894802,2.723265417162275
2020-08-10,3.8058517482933065,13.035909671897832,7.41319592751881,2.7123599125655398
2020-08-11,3.774435238410413,12.267225683071631,6.9948704076454336,2.6280655483841913
2020-08-12,3.8270591542090195,12.104829249327699,7.011429969478952,2.6121145523078004
2020-08-13,3.820141054424609,12.16193235539927,7.022643927201462,2.62250262381955
2020-08-14,3.820255452616126,12.122205678072609,6.969369167342298,2.6151977990073223
2020-08-17,3.8323902594738497,12.403116063471233,7.167979770155925,2.6398797846917588
2020-08-18,3.840669174346899,12.598215344531672,7.277638093898666,2.6570189413806613
2020-08-19,3.8246777278039015,12.175422693522329,7.0106277718465035,2.6187951073569193
2020-08-20,3.836585981380385,12.401626542597361,7.124918733821732,2.636046156466647
2020-08-21,3.8501960015182646,12.46423011227743,7.135317022486534,2.6348435844125917
2020-08-24,3.8892095233286916,12.405759454422737,7.168135924294656,2.6266689971658175
2020-08-25,3.9028199173168705,12.345189038496688,7.136231571170801,2.618274368875044
2020-08-26,3.941947837318815,12.442214190215045,7.221553584252388,2.6255370837057277
2020-08-27,3.9505688252155196,12.123448558474136,6.984676762499512,2.5943114801614535
2020-08-28,3.976085229678388,12.360162988620049,7.155850043100938,2.611710699412938
2020-08-31,3.9616830207567655,12.38621496069963,7.133970154740861,2.6207784133654095
2020-09-01,3.9989958975566937,12.720317659025818,7.329335929368168,2.6384573243488756
2020-09-02,4.056838015829809,12.974108078887626,7.448461748474475,2.6473027286711477
2020-09-03,3.9172247431905887,12.502479667466579,7.159087151433215,2.614858171835717
2020-09-04,3.885241102403996,12.188986171758922,6.961526157165162,2.5959512758995418
2020-09-08,3.7790844407297293,11.967806291452542,6.787969639405017,2.5781727821055473
2020-09-09,3.853711689730781,12.282924555563358,6.984402355394607,2.5983105465361196
2020-09-10,3.7867973462499758,12.081713677753378,6.850439337339608,2.5865431988578824
2020-09-11,3.7887260399429112,12.230961441599325,6.94847325637864,2.5884913963907215
2020-09-14,3.8386275778636425,12.449794874130879,7.074294354353315,2.6046697800878107
2020-09-15,3.8580218098288337,12.524757431037894,7.127576528614532,2.6048369867521335
2020-09-16,3.842711144680455,12.43114362784704,7.111020327712532,2.601551343271133
2020-09-17,3.8089135822427433,12.342242337765317,7.082645193901743,2.592495540891456
2020-09-18,3.7650624375622663,12.122943786625976,6.965655144185703,2.5816863619603447
2020-09-21,3.7231579313890806,11.881703888397439,6.77935661046338,2.5603362137080294
2020-09-22,3.7610775672244094,11.896891852817962,6.779371461820083,2.5639813350778544
2020-09-23,3.673854927797171,11.543645615615983,6.556349514115407,2.5286105812614026
2020-09-24,3.683646440980284,11.584901810800673,6.588283992393823,2.5365926624340305
2020-09-25,3.7431992982219735,11.725559810631987,6.668275593861416,2.5472003531171645
2020-09-28,3.805372098359591,11.983928544779504,6.830989579519334,2.566363026968517
2020-09-29,3.7846477070302855,12.019330981048927,6.829310782281911,2.5697113172096056
2020-09-30,3.8133433344365,11.932773145571291,6.802236315448482,2.562610704802631
2020-10-01,3.8378245474212256,12.136823061283268,6.900464877093304,2.5804663733891506
2020-10-02,3.801387601872034,11.972591293343301,6.788511556909092,2.5643441210743894
2020-10-05,3.868797296999116,11.870054361246046,6.768541991904007,2.5909494831062814
2020-10-06,3.813797562549879,11.784700365477926,6.725492154330251,2.5728963124507525
2020-10-07,3.880184029408388,11.82711656578116,6.755262508217475,2.593668078841456
2020-10-08,3.9145719014683413,12.047971472374371,6.895881860094761,2.6091696216491576
2020-10-09,3.9495287736834896,12.255456536913659,7.01914178769947,2.6351522993789604
2020-10-12,4.013068370514531,12.467150697995052,7.1243965329532575,2.6521666744092007
2020-10-13,3.986879035513325,12.377851574144211,7.076880807072811,2.631440549541695
2020-10-14,3.9618273269722084,12.341715837212085,7.066670672496429,2.62367099092493
2020-10-15,3.9569310096052037,12.2058163771609,6.993463466067776,2.6198710350328698
2020-10-16,3.954540610792909,12.195024894212727,6.977054007498384,2.619424828767887
2020-10-19,3.8944176318451276,12.010377890423392,6.872554246555681,2.6051961409899285
2020-10-20,3.910016161723796,11.982785895986044,6.873616011007753,2.6212530595144097
2020-10-21,3.9026150473529784,11.950270723925847,6.842743625032101,2.6282243593859675
2020-10-22,3.924022089328398,11.74145590125975,6.727636625555917,2.624416315457828
2020-10-23,3.9373449924365866,11.915284428460046,6.816306316556437,2.631342165949087
2020-10-26,3.8645836302782253,11.827867757556609,6.745097363516916,2.6038058968443805
2020-10-27,3.851260727170036,11.909933272688576,6.801979143009864,2.606801320083405
2020-10-28,3.719628784565799,11.40658444936838,6.4752392636712015,2.5420208074081327
2020-10-29,3.7574340222096105,11.338552324472852,6.4190631092235,2.5545291144522855
2020-10-30,3.718263109423272,11.065592878930717,6.256536776649908,2.540450460577851
2020-11-02,3.7599384453631237,11.173798594829332,6.197062293658879,2.5654546254232953
2020-11-03,3.8263234168204368,11.14600352229725,6.127414390342679,2.581054623461874
2020-11-04,3.911839429632391,11.422365840218022,6.0622462912588615,2.619871603683172
2020-11-05,3.9881310601649322,11.57203067869799,5.9595675179786305,2.6587241473623173
2020-11-06,3.987220360836382,11.534571428330866,5.9892972854611095,2.6492200791815965
2020-11-09,4.037322656367717,11.164793492136653,6.09781703766416,2.602891458956899
2020-11-10,4.031400493780047,11.057528856355422,6.074886621970968,2.5997923453346394
2020-11-11,4.061349267388766,11.07960599528255,6.0566571857649,2.6051411064866965
2020-11-12,4.021951053620589,11.186777621855807,6.023741941419372,2.6159916080078234
2020-11-13,4.077630447913547,11.240980415821587,5.992531745296519,2.6316824018141602
2020-11-16,4.1285312876837095,11.27922182391476,5.982558502044878,2.6399292032193715
2020-11-17,4.10632682302036,11.284084506070114,5.9796735035551745,2.637813731347098
2020-11-18,4.056906804284839,11.218642072158014,6.020494217730282,2.6252484257673254
2020-11-19,4.073988398299943,11.22102755337046,5.998882034856543,2.6315684113129176
2020-11-20,4.046090193581659,11.250222813544715,5.9941590967581355,2.6359099504391916
2020-11-23,4.070344105584545,11.160519277810529,6.05752149446457,2.6199861974567082
2020-11-24,4.135932028204227,11.113425991479403,6.080074548080118,2.612062744080925
2020-11-25,4.129556759054076,11.094851738810625,6.072156371636126,2.607693937911085
2020-11-27,4.141056394253669,11.113064870521129,6.074295086957575,2.6097201113152595
2020-11-30,4.122723149437256,11.026499420840949,6.086454613806652,2.598893208147925
2020-12-01,4.16781435555977,11.324205748783239,6.246381096684893,2.614127021448689
2020-12-02,4.17658264047431,11.339431890184171,6.261577030444894,2.6155878829684784
2020-12-03,4.1754442663136215,11.40714703854926,6.30123045630909,2.6293615495849485
2020-12-04,4.211427357599734,11.557255915853526,6.390967165055226,2.621429369845924
2020-12-07,4.2027734708767115,11.499496843286419,6.359027374247785,2.6409895987113168
2020-12-08,4.215070902614534,11.536977926179059,6.382037476911045,2.6510050642873613
2020-12-09,4.17726678652162,11.439290257436854,6.329142672605654,2.624075141821451
2020-12-10,4.1758996159778965,11.494118809515669,6.38329233679851,2.6300517660335734
2020-12-11,4.1710036724611905,11.435261171168655,6.346098179107731,2.633913196733745
2020-12-14,4.152328728471422,11.378130712402596,6.3188868517077275,2.622010279691371
2020-12-15,4.208466089380749,11.565319835929895,6.435113756543481,2.644726602886643
2020-12-16,4.215070902614533,11.614887860297532,6.471713011718001,2.648900169836915
2020-12-17,4.238641790121007,11.708300431970358,6.542929089456714,2.661830960754971
2020-12-18,4.221717960932113,11.642153095980866,6.51159738159183,2.653349724437086
2020-12-21,4.206621512005105,11.481138648952678,6.404778222670085,2.650593992803871
2020-12-22,4.199532562634016,11.428871086654743,6.357853373436625,2.6461686740351267
2020-12-23,4.203306581403194,11.531271849873455,6.434881302711194,2.646798998010832
2020-12-24,4.219658045784202,11.529772538793914,6.438501318645689,2.6588311769763533
2020-12-28,4.255909935435351,11.652962837312433,6.49728806476202,2.6644273014723243
2020-12-29,4.247789533089111,11.756147345356169,6.559335461232579,2.6648999710691594
2020-12-30,4.253851515688636,11.8390361721789,6.615811588739496,2.676901999284997
2020-12-31,4.275464175328547,11.815239925953136,6.609349179257796,2.687365034580355
2021-01-04,4.217257179163532,11.946776529728233,6.496127067840072,2.7022460939020063
2021-01-05,4.24630347815028,12.237779881723595,6.686900153538994,2.7352539386541466
2021-01-06,4.271689035008472,12.201534717108872,6.799614856798397,2.7169714926826183
2021-01-07,4.335156104881492,12.393486018582102,6.935199503293262,2.738137323654474
2021-01-08,4.359855646440878,12.45672953376168,7.270945210556724,2.7360719441275503
2021-01-11,4.330467274430474,12.180711199582408,7.110882714450489,2.715886533341954
2021-01-12,4.331382833812913,12.304333749481648,7.16957479013442,2.7307437857667267
2021-01-13,4.3430469631441,12.308558734671523,7.203279348161561,2.7312694817303975
2021-01-14,4.327837237576471,12.390569606696202,7.275731247789544,2.736210768444909
2021-01-15,4.296276795328433,12.021044999785724,7.135208543067066,2.70417618339959
2021-01-19,4.330010055514704,12.327770981844935,7.252115267702386,2.7346273497764266
2021-01-20,4.389932650702179,12.764833012476538,7.369530998320184,2.779334661182174
2021-01-21,4.393933970453195,12.790836418038156,7.388605640874956,2.781260794536699
2021-01-22,4.378382171861912,12.620517344280742,7.321600864912432,2.762017550176198
2021-01-25,4.3956495694756565,12.69284740196176,7.379677872732096,2.7737677110048735
2021-01-26,4.388788294936705,12.610691278081218,7.358129464068161,2.762742286394959
2021-01-27,4.281524662526873,11.927451963835454,7.009319654919733,2.705393963944184
2021-01-28,4.318346300033814,12.12227223002032,7.1062248096729475,2.7202284055878323
2021-01-29,4.231894539923271,11.574806332847244,6.792088883965128,2.6781094958412117
2021-02-01,4.3023365348261615,11.849549150881913,6.953307792226854,2.7064982092473215
2021-02-02,4.363172446294282,12.038197148454751,7.064006315420336,2.701799073065396
2021-02-03,4.3666036443392064,12.08502502824026,7.0914848850486,2.6917889903403003
2021-02-04,4.416233766942807,12.161070893117849,7.136108549467141,2.6782792262374246
2021-02-05,4.433615188897771,12.256959346586584,7.192375832061527,2.6838625434758447
2021-02-08,4.465633971612476,12.363704116589625,7.255013594189918,2.706326995767311
2021-02-09,4.462661487884519,12.437889662775488,7.298545624801089,2.7098206422541993
2021-02-10,4.460716344778424,12.428337499092647,7.292940421318424,2.7203593020114414
2021-02-11,4.467921561592526,12.514840001593296,7.343700033943865,2.706748300915565
2021-02-12,4.489992187848806,12.59457251138848,7.390487019220127,2.6952759488120863
2021-02-16,4.486103023187513,12.659138168443608,7.42837410509953,2.661986009165658
2021-02-17,4.487132980761468,12.633897136289251,7.413562683725774,2.6568758917160302
2021-02-18,4.468035585933744,12.519903154893926,7.346671089032141,2.6478911620841887
2021-02-19,4.460145849222033,12.551425409713653,7.365168327811075,2.636062723711321
2021-02-22,4.425839102676979,12.406552481776925,7.28015698722094,2.6356956646889427
2021-02-23,4.431213948426802,12.4433236893351,7.301734308078319,2.6314161540325625
2021-02-24,4.480042535989183,12.518240919294312,7.345695690255351,2.635495271655936
2021-02-25,4.372092888280545,12.184274302880546,7.149724295336866,2.5702226764531
2021-02-26,4.349565790809093,11.996781826366837,7.03970383115493,2.573317621064727
2021-03-01,4.454999426004946,12.364449902209982,7.2554512207105,2.614040950168055
2021-03-02,4.42023583439442,12.272424362419665,7.201450693368896,2.604199454177412
2021-03-03,4.361686391355452,12.148264667520689,7.128593864553825,2.5828496580009763
2021-03-04,4.307711754426283,11.932059651927577,7.001724900975559,2.5460026029653093
2021-03-05,4.386959419273621,12.151446321974504,7.130460857333398,2.5695128397562597
2021-03-08,4.365117215550077,11.971892909823904,7.0250990309946495,2.536022757931764
2021-03-09,4.4274403035079235,12.233736574211369,7.17874872422328,2.580242655034479
2021-03-10,4.454999426004945,12.288951412114361,7.211148755460658,2.5854283916789593
2021-03-11,4.500168392989666,12.535056703170772,7.35556318137858,2.6168758441039235
2021-03-12,4.506229627888593,12.479580294879543,7.323009660806242,2.604149085874393
2021-03-15,4.533103108937109,12.528756473924396,7.351866210923936,2.6138793561744706
2021-03-16,4.5273861901636305,12.545502038324829,7.361692497303962,2.6169085812953528
2021-03-17,4.5428232167130975,12.612251909840843,7.400861278818987,2.6262557198905507
2021-03-18,4.476726483836373,12.32391363632518,7.231664566057601,2.5951074465887114
2021-03-19,4.468443082759735,12.406969595527567,7.280401749300547,2.606677261027011
2021-03-22,4.504122981453297,12.448845098148082,7.304974267205414,2.6095086374048906
2021-03-23,4.468672252993069,12.194016218138074,7.15544084492106,2.581693904124805
2021-03-24,4.445956361120583,12.065103523588142,7.0797949589791225,2.5620808895484783
2021-03-25,4.470967693829398,12.14140042545769,7.124565931742487,2.5673127072329205
2021-03-26,4.5430172450183175,12.458474177677845,7.310624604857399,2.6033881837585575
2021-03-29,4.540721804181988,12.40124216113096,7.27704089449398,2.587972989866165
2021-03-30,4.528675599845146,12.370838531070925,7.259200064001902,2.574750170275379
2021-03-31,4.547031649529802,12.387445644799875,7.26894510761728,2.593689759091106
2021-04-01,4.596136138612902,12.75124610748999,7.3842627489624535,2.6218712564736806
2021-04-05,4.662105014687343,13.093908358008326,7.509858659692072,2.6497557855118234
2021-04-06,4.659351607234645,13.059186539787667,7.434205178928174,2.644862526476548
2021-04-07,4.664743650098226,12.996913264284775,7.42641026044498,2.634920254112698
2021-04-08,4.68688530791133,13.231626517047738,7.4593542550679635,2.6510901431618676
2021-04-09,4.720959893420658,13.269244211560133,7.4991182479018486,2.6527071020514956
2021-04-12,4.7226814740479055,13.194629251965694,7.447628128961141,2.6427469355611612
2021-04-13,4.736677307694433,13.38592205592625,7.472253638732746,2.654373899283935
2021-04-14,4.7205011791036915,13.43324071987777,7.47069080929647,2.6565745090976196
2021-04-15,4.771211729071624,13.674287313829781,7.6047451757446805,2.682878742131122
2021-04-16,4.787159435129629,13.82097444245204,7.657819575650025,2.695349334791865
2021-04-19,4.763640138964427,13.85694498171642,7.543625012161486,2.685326443828218
2021-04-20,4.728761775312085,13.512826279480578,7.3942532281075515,2.652764153990504
2021-04-21,4.7735060483570555,13.764465113622979,7.504085328154628,2.677397639491687
2021-04-22,4.729909121879951,13.568922583942069,7.463543308644319,2.661961678274811
2021-04-23,4.781192784356367,13.98146486695502,7.5594218420536965,2.6964038564914956
2021-04-26,4.791174961192009,14.023619014914809,7.582213515877056,2.700425526581922
2021-04-27,4.790141638965362,13.981995765229016,7.569270273408524,2.696379519268515
2021-04-28,4.788764748313863,14.12719419779526,7.5619915068895915,2.7062064438289886
2021-04-29,4.819283269778374,14.179967756515099,7.599805162087022,2.7107028372165747
2021-04-30,4.787617027895697,13.686270382993989,7.527468449721258,2.6716876069694324
2021-05-03,4.79794314700649,13.842582196518864,7.613440172601236,2.6836139479844023
2021-05-04,4.768343175726809,13.561794840123335,7.459006721617082,2.6817823702307324
2021-05-05,4.769834090719526,13.743953466409343,7.559194228793345,2.6897865253705078
2021-05-06,4.807925323842131,13.995434267699897,7.697509032202275,2.7105308254241582
2021-05-07,4.8429173379853925,14.289985814470786,7.8595128077443315,2.736318623755623
2021-05-10,4.794960195470159,13.971578589527962,7.684388374801769,2.7029271039480918
2021-05-11,4.752166673285769,13.728050060884149,7.550447332817742,2.702016619629488
2021-05-12,4.6512061569183665,13.124538867365139,7.218515305966014,2.654845993019279
2021-05-13,4.707078831815948,13.275981464205886,7.301808952647076,2.6397266111476463
2021-05-14,4.779356057837005,13.748716490785451,7.561813899069695,2.6752903604790603
2021-05-17,4.767195829158944,13.714032992393161,7.54273792493153,2.683000700636525
2021-05-18,4.726122766050905,13.72646796894829,7.549577179971243,2.682979764517538
2021-05-19,4.713731871738314,13.551033053085671,7.45308772322514,2.6602385198832845
2021-05-20,4.764442047855947,13.829798478711593,7.606409109369874,2.6654702914675497
2021-05-21,4.760542041535981,13.76785756533178,7.572341517676464,2.662963016912187
2021-05-24,4.809071922709401,14.028488244478744,7.715688767102864,2.6909981848493305
2021-05-25,4.798402235173757,14.071914216163364,7.739573114160675,2.6948776739732416
2021-05-26,4.807925323842133,14.144842464216246,7.779683755770797,2.7046879151085097
2021-05-27,4.810448065660301,14.198721764387583,7.809317448572655,2.7196600626270344
2021-05-28,4.819053725694743,14.282815507759818,7.8531441794609,2.724241608419174
2021-06-01,4.814808655548729,14.465848748335619,7.780885466617363,2.759213520680003
2021-06-02,4.8223798718056265,14.597966540041982,7.838581617587159,2.7670923749366896
2021-06-03,4.804482536437938,14.174125033016939,7.700632210465912,2.745399025947871
2021-06-04,4.848423779040491,14.57497307997075,7.844230783834455,2.773083802783843
2021-06-07,4.84371999457751,14.611664032480148,7.905913361832051,2.7688437046116636
2021-06-08,4.84475219525326,14.549867849704194,7.913440380124128,2.774001618764581
2021-06-09,4.837524173570915,14.450960461009062,7.8840618778248945,2.7650656456482365
2021-06-10,4.860010895210067,14.650777438858272,7.925542445035382,2.781301124667856
2021-06-11,4.868042321185127,14.531193416643333,7.889868040978028,2.7763288619744
2021-06-14,4.8789419266547025,14.51898193735624,7.860355936369767,2.7755244231561567
2021-06-15,4.869993072045709,14.408288202132344,7.858023444194139,2.7621196867435027
2021-06-16,4.842802939793875,13.968236305340909,7.732456462013272,2.7359810734121814
2021-06-17,4.841195757358146,13.546531201499775,7.453348984756291,2.714530822698802
2021-06-18,4.775885605510678,13.094662684192848,7.260174387570506,2.7044129866339577
2021-06-21,4.844256843606984,13.547080352347361,7.478093642048586,2.7350455235464786
2021-06-22,4.870155323075508,13.527378339045052,7.50391769414501,2.737380045854696
2021-06-23,4.864285873380007,13.494301522148598,7.4367350549626465,2.7487788111215177
2021-06-24,4.893061878600523,13.72019117742785,7.488338712377267,2.768153492042935
2021-06-25,4.910441431303991,13.871893494074289,7.50422966079055,2.776250370776119
2021-06-28,4.920340987223537,13.83075535255826,7.474748717664299,2.7787805810873785
2021-06-29,4.922988968891896,13.723684557051993,7.422638533819024,2.7837067845758297
2021-06-30,4.927131977906262,13.660600486846254,7.4375990842875845,2.7878836254579515
2021-07-01,4.954411460379575,13.654439775453723,7.434244846568988,2.7918302478424093
2021-07-02,4.9922810002748275,13.880606085874204,7.557382504016755,2.8097551188433725
2021-07-06,4.983187465600091,13.496336174228658,7.348164355390991,2.7562368225896035
2021-07-07,5.000799179339286,13.533899954107403,7.368616189488442,2.745933679352174
2021-07-08,4.9600517398417425,13.200283365069032,7.186976558088331,2.7241844597523355
2021-07-09,5.012999783849647,13.730420021552147,7.475612765157174,2.7651780595049
2021-07-12,5.030955813714291,13.80872459603834,7.5182461788240795,2.7714628107875803
2021-07-13,5.0138054312441565,13.605015190202966,7.407335323056,2.7776523193438236
2021-07-14,5.0212876711298735,13.769977289926796,7.497149966492028,2.773300794021139
2021-07-15,5.004135793258543,13.579724157983742,7.393565462920239,2.7665804447505296
2021-07-16,4.9648859980591,13.303950961311317,7.24341902704307,2.7495966919192263
2021-07-19,4.891565729703619,12.677738114650705,6.902473539370197,2.6716561430606895
2021-07-20,4.96166378233136,12.95297217658244,7.052326439977265,2.702294100108138
2021-07-21,5.001834370817429,13.340999652380603,7.263590417827562,2.7351405533920667
2021-07-22,5.012309282347253,13.378390171818923,7.283947919198257,2.7465103429894198
2021-07-23,5.063875949500071,13.448280325504697,7.322000049011625,2.747205798732815
2021-07-26,5.076307219644963,13.3977025860075,7.294462683481323,2.738170266875145
2021-07-27,5.053170746186015,13.135767006961958,7.151850224773718,2.7086886758222932
2021-07-28,5.051098867828533,13.480655051982035,7.339626670640284,2.738590117960886
2021-07-29,5.072047569337284,13.756550181284597,7.4898394934979615,2.7637179707725785
2021-07-30,5.04741606853233,13.465525214299923,7.32456153740723,2.7447061390821728
2021-08-02,5.03682638496069,13.328126459542144,7.411497509688919,2.7392971004684394
2021-08-03,5.077803742392166,13.470870273048725,7.512042927741881,2.746619725843737
2021-08-04,5.052825308509669,13.314346480283524,7.476243774872501,2.7312824540712524
2021-08-05,5.084824277158524,13.582984237844244,7.485821230621849,2.7500814564159577
2021-08-06,5.093226936480567,13.702968579606036,7.388044398208831,2.7354509518287893
2021-08-09,5.089082805915305,13.704556205899799,7.35052019060566,2.72402672529441
2021-08-10,5.095414708430764,13.831945482792657,7.349111713846398,2.744185973762607
2021-08-11,5.1080751488089895,13.968497416021387,7.396924294709661,2.757955452270738
2021-08-12,5.123383197005275,14.003229698586292,7.40335737366507,2.7485512387228335
2021-08-13,5.13270814501514,13.919039935991078,7.530578660512324,2.742089070055253
2021-08-16,5.144793229783087,13.798227555023654,7.565792540982302,2.732573602999273
2021-08-17,5.111067820453097,13.484830252786082,7.526798520705499,2.6957298920103443
2021-08-18,5.055127478651383,13.284134507460863,7.431094439943655,2.674685530857482
2021-08-19,5.062954408512848,12.97175538128507,7.496526486947876,2.6454165620116097
2021-08-20,5.103241264441929,13.114052435687823,7.530449947329555,2.629521574132621
2021-08-23,5.1481320868041385,13.482716119619958,7.595043395904674,2.6869383082544456
2021-08-24,5.156304080491652,13.695433692718236,7.551884949508435,2.727931431991824
2021-08-25,5.167123308146926,13.91722472298708,7.475302513795734,2.7388354910521553
2021-08-26,5.136621236095574,13.69183168925096,7.44780888829656,2.71771592394118
2021-08-27,5.182547249935926,13.876608296567497,7.5861037541795575,2.748510985671272
2021-08-30,5.205337538017928,13.863913925954504,7.6552258829681605,2.757818068489142
2021-08-31,5.197626127898877,13.93056253070273,7.579663469417963,2.764222634398768
2021-09-01,5.200388881609053,14.071125037968518,7.636231096479182,2.7693969503129003
2021-09-02,5.21638855285863,14.189775035255021,7.7221154551359295,2.7894033281237403
2021-09-03,5.215122321895659,14.358758982359412,7.591207355422355,2.7951856452894397
2021-09-07,5.196475042828022,14.553677656046858,7.611375402248557,2.779404508622667
2021-09-08,5.190143888013162,14.270937934688597,7.657829640534661,2.7773941498378174
2021-09-09,5.167929329391737,13.98962496774981,7.661373365792436,2.76256485359054
2021-09-10,5.12718338529539,14.037502860079439,7.539621647188504,2.765913581520012
